symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
1723.T,日本電技,スタンダード,7,0.4716951296647691,0.42040806537674125,0.6242496998799519,0.2859105480079377,True,True,True,True,年率5–10%の安定成長は未達,"1. **2025年3月期の実績は大幅増収増益**  
売上高は430.6億円（前期比約11％増）、営業利益91.2億円（同46％増）、純利益64.1億円（同37％増）と、主要利益項目が大きく伸長しました［1］［3］。

2. **2026年3月期も増収増益を予想**  
会社計画では、売上高435.0億円、営業利益92.0億円、純利益64.5億円と、連続で過去最高更新を見込んでいますが、増加率は鈍化傾向です（売上高1.0％増、営業利益0.9％増、純利益0.6％増）［1］［3］。

3. **財務体質は健全で収益性も向上**  
自己資本比率は74.7％と高水準を維持し、ROE（自己資本利益率）も17.35％に改善、キャッシュフローも営業活動によるものがしっかり積み上がっています［1］。"
1942.T,関電工,プライム,7,0.39509472894391306,0.32170714389206956,0.6521306432642722,0.2848196548298982,True,True,True,True,年率5–10%の安定成長は未達,"1. 2025年3月期通期決算では、**売上高6,718.9億円（前年同期比12.3%増）、営業利益583.2億円（同42.5%増）、純利益423.8億円（同55%増）と大幅な増収増益を達成**しました［1］。

2. **2026年3月期の会社予想は、売上高7,030億円（前期比4.6%増）、営業利益630億円（同8.0%増）、純利益460億円（同8.5%増）と2期連続で過去最高益を見込む**堅調な業績見通しです［3］。

3. **今後の株価予想について、アナリストの目標株価平均は4,358円、2025年10月28日時点の理論株価（PER基準）は4,105円で、緩やかな上昇を見込む水準**となっています［2］。"
1965.T,テクノ菱和,スタンダード,7,0.5586758707248196,0.6712522429605854,1.8430034129692834,0.2653855659911023,True,True,True,True,年率5–10%の安定成長は未達,"「日本株 1965.T」（株式会社テクノ菱和）の直近決算および見通しを以下に3点で要約します。

1. **2026年3月期の業績予想**: 2026年3月期の通期連結業績予想は、売上高900億円（前期比6.9％増）、営業利益101億円（同4.9％増）、経常利益104億円（同4.7％増）、親会社株主に帰属する当期純利益は詳細が示されていません[7][15]。

2. **決算発表予定日**: 次回の決算発表日は2025年11月7日の予定です[5][15]。

3. **財務状況**: 2025年3月期の決算において、売上高は84,190百万円、営業利益20,700百万円、経常利益9,629百万円、当期純利益7,256百万円となっています[11]。"
1969.T,高砂熱学工業,プライム,7,0.33728489483747603,0.44772045507147706,2.747766323024055,0.33785415039409217,True,True,True,True,年率5–10%の安定成長は未達,"高砂熱学工業(1969)の直近決算・見通しについて、以下の3点に要約します。

**1. 2026年3月期第1四半期の大幅な増収増益**

2026年3月期第1四半期は、産業設備分野の大型案件進捗により売上高が33.8%増の942億円、営業利益が433.1%増の101億円と大幅な増収増益を達成しました[https://finance.yahoo.co.jp/quote/1969.T/financials]。

**2. 通期業績予想の上方修正**

2025年10月28日取引終了後に同社は26年3月期業績予想の修正を発表し、売上高を4100億円から4210億円に引き上げています[https://s.minkabu.jp/news/4360680]。中期経営計画2026の目標経営指標の一部見直しも行われ、引き上げられました[https://finance.yahoo.co.jp/quote/1969.T/disclosure]。

**3. 株価の上昇と市場の評価**

業績予想の上方修正を受けて、同社株は大幅反発し実質上場来高値を更新しています[https://finance.matsui.co.jp/news/507486/index]。直近の株価は4,126円となっており、市場は良好な業績動向を好感しています[https://froggy.smbcnikko.co.jp/stock/1969]。"
1980.T,ダイダン,プライム,7,0.9700453096157073,0.5899325279970589,3.736941176470588,0.3569543147208122,True,True,True,True,年率5–10%の安定成長は未達,"1980.T（ダイダン株式会社）の直近決算および見通しについて、現時点で入手可能な情報をもとに要点を3点にまとめます。

1. **次回決算発表は2025年11月7日の予定とされており、最新の決算内容や業績見通しは現時点では未発表です**[3]。

2. **直近の株式市場における1980.T（ダイダン）の株価情報や事業内容はYahoo!ファイナンス等で随時更新されていますが、具体的な業績修正や事業方針の詳細情報は確認できません**[3]。

3. **同社の過去の発表スケジュール通りであれば、11月上旬（2025年11月7日）以降に最新の決算数値や通期予想が公開される見込みです。そのタイミングで詳細確認が推奨されます**[3]。

［出典］  
[3] https://finance.yahoo.co.jp/quote/1980.T"
1811.T,錢高組,スタンダード,5,0.022462896109105568,0.3320855049700602,2.121245828698554,0.2237056703963588,True,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2–3Qの連続クリア未達,"1. **2026年3月期第1四半期（2025年4-6月）の決算は、売上高が前年同期比22.4%増の322.63億円、営業利益は約21億円と大幅増益**（前年同期は5,300万円）でした[5]。
2. **2025年3月期通期では、売上高1,206.6億円（前年1,209.8億円）、純利益は35.04億円で前年（27.37億円）より大幅増益を達成**、収益力が改善しています[1]。
3. **今後の見通しとしては、直近四半期で経常利益が前年同期比3.1倍となるなど、収益・利益とも堅調な成長基調を維持している点が評価されます**[1][3]。"
1832.T,北海電工,札証,5,0.20355731225296436,0.5896449145506824,0.4928684627575277,0.04503337005118901,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"北海電工（1832.T）の直近決算および見通しについて、直近データをもとに日本語で3点に要約し、出典URLを角括弧で記載します。

1. **2025年3月期の業績は減収減益予想**
　売上高は前期の689.2億円から今期予想676.0億円と減収、営業利益も34.8億円から27.2億円へ減益、純利益は24.8億円から19.4億円への減益が見込まれています［2］。

2. **2期連続で増益を続けていたが、今期は減益見通しへ転換**
　前期・前々期は売上高・利益ともに増加し、平均66％超の増益率を記録していましたが、今期はコスト高騰や受注環境等を背景に利益面の厳しさが示されています［2］。

3. **自己資本比率やROEは改善傾向を維持**
　ROE（自己資本利益率）は上昇傾向で、資本効率が改善していることが確認され、自己資本比率も66.9％と財務健全性は高い水準を保っています［2］。"
1944.T,きんでん,プライム,5,0.40372319603323037,0.26645421133703606,1.4073121965152813,0.09205320517488289,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"## きんでん（1944.T）直近決算・見通し要約

- **26年3月期上期（4～9月）の連結経常利益は前年同期比2.4倍の340億円と大幅増益となり、当初予想（240億円）を100億円上回った**[2][11]。
- **通期の経常利益予想を700億円から865億円に23.6％上方修正し、過去最高益更新の見通しとなった。年間配当も100円から120円へ増額表明**[2][11]。
- **直近3ヵ月（7～9月期）の経常利益は前年同期比2.4倍の252億円、売上営業利益率も6.6％から13.7％へ急拡大し、受注環境・生産性向上による増益基調が明確**[2]。"
4187.T,大阪有機化学工業,プライム,5,0.22594789785916936,-0.1358588169233682,0.33827893175074186,0.12415377176015474,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満,"大阪有機化学工業（4187.T）の直近の決算と見通しを以下に3点に要約します。

1. **売上高と利益の増加**: 2025年11月期第3四半期累計では、売上高が前年同期比12.3%増の266億9,900万円となり、営業利益は54.5%増の46億3,100万円、経常利益は57.9%増の48億4,400万円となりました[1][3]。

2. **主な業績要因**: この業績向上は、主に電子材料事業の半導体材料グループの伸長によるものです。特にこの事業が全体の業績を牽引しています[3].

3. **2025年11月期の通期予想**: 2025年11月期の通期連結業績予想では、売上高は340億円（前期比4.0%増）、営業利益は50億円（同8.5%増）、経常利益は52億円（同9.4%増）とされています[3]。"
9271.T,和心,グロース,5,34.36363636363637,,0.6271186440677966,0.28547008547008546,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満,"## 直近決算・見通しの3点要約

- **2025年12月期中間期（1～6月）の経常利益は前年同期比+50％増の2.6億円と大幅増益**  
　インバウンド需要の回復や新規出店効果により、売上高も前年同期比+27.3％増、営業利益も+41.3％増と好調[1][3][9]。
- **通期（2025年12月期）の会社予想は、売上高28億円（前期比+33.7％増）、経常利益5.1億円（同+31.1％増）、純利益5.0億円と引き続き増収増益を見込む**  
　中間期時点での経常利益進捗率は51.8％と、計画通りに業績が推移[5][7][13]。
- **2024年12月期からV字回復し、経営基盤が大きく改善**  
　2024年12月期は売上高20.9億円（+57.4％増）、経常利益3.9億円（前年比約35倍増）と急回復し、純資産や自己資本比率も大幅に改善した[1][3][7]。

[1] finance.matsui.co.jp/stock/9271/settlement/index  
[3] minkabu.jp/stock/9271/settlement  
[5] kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=9271  
[7] kabuyoho.jp/sp/report?bcode=9271  
[9] finance.yahoo.co.jp/quote/9271.T  
[13] finance.yahoo.co.jp/quote/9271.T/financials"
1799.T,第一建設工業,スタンダード,4,0.8564453125,0.3995656940246777,0.15037593984962405,0.06554228938799365,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"- **2025年3月期における売上高は580億600万円、経常利益は71億9400万円、当期純利益は52億4300万円と前年度比で増加を記録**［5］。

- **今後の見通しについて、次回決算発表日は2025年11月5日を予定しており、堅調な業績推移が期待されている**［3］。

- **株価に関しても堅調な推移が続き、今後の建設需要や公共事業の動向が注目材料となっている**［7］。"
1930.T,北陸電気工事,プライム,4,0.2650205761316873,0.3497442577904033,0.1357308584686775,0.10111345170027083,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"1. **2026年3月期第1四半期は減収減益**：北陸電気工事（1930.T）の2026年3月期第1四半期決算は、売上高120億7,100万円（前年同期比7.7％減）、営業利益3億8,600万円（同19.9％減）となり、*減収減益*となりました［7］。

2. **株価は電気工事関連株人気で一時大幅高**：関連業種の物色人気が高まり、ユアテックや関電工などとともに、北陸電気工事も*株価が大幅高*となる場面がありました［9］。

3. **次回決算発表は2025年10月29日予定**：北陸電気工事の*次回の決算発表*日は2025年10月29日が予定されています［5］。"
1934.T,ユアテック,プライム,4,0.4557846024400505,0.2836092102013976,0.1302740991684632,0.012022174950041901,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"以下は、日本株 **ユアテック（1934.T）** の直近の決算および見通しの要約です。

1. **売上高と営業利益の成長**: 2026年3月期の第2四半期の連結業績では、売上高が前年同期比7.0%増の1,187.93億円となりました。営業利益は67.4%増の58.88億円となり、顕著な成長を示しています[3][5]。

2. **経常利益と株価の動向**: 経常利益は25.9%増の54.7億円となり、株価も特に電気工事関連株の人気に影響を受け、市場での注目度が高まっています[3][7]。

3. **決算発表スケジュール**: 次回の決算発表は2025年10月29日の予定です。この発表はユアテックの財務状況や将来の展望を示す重要なイベントです[5]。"
