symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
1980.T,ダイダン,プライム,7,0.9700453096157073,0.5899325279970589,3.736941176470588,0.3569543147208122,True,True,True,True,年率5–10%の安定成長は未達,"ダイダン株式会社（1980.T）の直近の決算および見通しの要点は以下の通りです。

- **2026年3月期第1四半期決算は2025年8月8日に発表済み。次回の決算発表予定日は2025年11月7日。**〔https://finance.yahoo.co.jp/quote/1980.T〕

- **事業環境や業績見通し等の詳細は公式決算短信・IR資料で公表されるため、最新の決算内容を把握する場合は決算発表後に公式資料を確認する必要がある。**〔https://finance.yahoo.co.jp/quote/1980.T〕

- **現時点で2026年3月期第1四半期の業績概要や今後の業績見通しは公式サイトや金融情報サイトにて随時更新・発表される。**〔https://finance.yahoo.co.jp/quote/1980.T〕

※出典はいずれも金融情報サイトの該当ページです。直近決算および見通しの詳細数値等は発表時の公式資料でご確認ください。"
1885.T,東亜建設工業,プライム,6,0.20703547805171385,0.7421038759862564,1.5704800817160367,0.21954641103577274,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり,"東亜建設工業（1885.T）の直近決算・見通しを3点でまとめます。

1. **2025年3月期第1四半期の売上高は前年同期比22.0%増の834.56億円、営業利益は同270.0%増の51.68億円と大幅増益でした**[3]。
2. **経常利益は前年同期比157.0%増の50.33億円、親会社株主に帰属する四半期純利益も大幅増となっています**[3]。
3. **次回決算発表は2025年11月11日を予定しており、今期も好調な業績推移が期待されています**[5]。"
5015.T,ビーピー・カストロール,スタンダード,6,0.20890410958904115,0.22496177476199453,0.5612244897959183,0.12721893491124261,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり,"5015.T（ビーピー・カストロール）の直近決算・見通しの要約は以下の通りです。

- 2025年12月期中間決算（1～6月）の経常利益は7.78億円となり、事前予想を上回る水準でした。前年同期比では約5.8％減少していますが、堅調な業績を維持しています【[1]】【[3]】【[5]】。

- 2025年通期会社予想では、売上高1,533.6億円（前期比12.3％増）、営業利益148.8億円（同9.9％増）、経常利益157.0億円（同11.2％増）、純利益100.6億円（同7.9％増）と増収増益の見通しです【[1]】【[5]】【[6]】。

- 財務健全性も引き続き高く、自己資本比率は74.5％と安定。ROEは上昇傾向で資本効率も改善傾向にあります【[5]】【[6]】。"
5599.T,Ｓ＆Ｊ,グロース,6,0.3260188087774294,0.14793597789501933,0.3956043956043956,0.18805309734513273,True,True,True,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満,"5599.T（S＆J）の直近決算・見通しは以下の3点で要約できます。

- **2025年3月期決算は増収増益**  
　売上高は19.42億円（前年同期比+20.7％）、営業利益4.2億円（同+20.7％）、純利益3.09億円（同+41.7％）と好調な伸びを示しました【[1]】【[3]】【[7]】。

- **2026年3月期は更なる成長を予想**  
　会社予想では売上高25.19億円（前期比+29.7％）、営業利益5.19億円（+23.4％）、純利益3.52億円（+13.9％）と増収・増益の見通しが示されています【[7]】。

- **2026年3月期上期（4-9月）の経常利益見通しを大幅修正**  
　第2四半期累計の経常利益予想を従来の1億円から2.8億円に上方修正、前年同期比48％増益となる見通しです【[5]】【[10]】。"
4430.T,東海ソフト,スタンダード,5,0.14015904572564608,0.1528593099959179,0.7289719626168224,0.2616782006920415,True,True,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満,"1. **2025年5月期本決算は増収・増益**  
売上高は106.8億円（前期比＋12.8億円）、営業利益は11.2億円（＋1.2億円）、純利益は8.1億円（＋4,400万円）と全体の伸長が続いています【https://minkabu.jp/stock/4430/settlement】【https://kabuyoho.jp/sp/report?bcode=4430】。

2. **2026年5月期はさらなる成長見通し**  
会社予想によると、売上高119.6億円、営業利益12.4億円、純利益8.5億円と、今期も増収増益基調が継続する見通しです【https://minkabu.jp/stock/4430/settlement】【https://kabuyoho.jp/sp/report?bcode=4430】。

3. **直近（2026年5月期第1四半期）も順調なスタート**  
第1四半期の売上高は29.17億円、営業利益3.41億円、純利益2.42億円と前年同期比で順調な進捗となっています【https://finance.yahoo.co.jp/quote/4430.T/financials】【https://finance.yahoo.co.jp/quote/4430.T】【https://minkabu.jp/stock/4430/settlement】。"
5356.T,美濃窯業,スタンダード,5,0.1436351259360109,0.04855922092678,0.26644736842105265,0.17240328967407859,True,True,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満,"美濃窯業（5356.T）の直近決算と今後の見通しは、以下の3点にまとめられます。

- **2025年3月期は全セグメントで増収増益となり、売上高150.58億円（前年比6.3％増）、営業利益15.76億円（同16.6％増）を達成しました。主力のプラント事業や耐火物事業が好調に推移しました。**[https://finance.yahoo.co.jp/quote/5356.N/performance][2]

- **2026年3月期の会社予想は、売上高160億円（前年比6.3％増）、営業利益17.5億円（同11.0％増）、経常利益18.5億円（同10.1％増）と、引き続き増収増益を見込んでいます。**[https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=5356][3]

- **自己資本比率は68.0％（前年66.7％）に上昇し、財務基盤の強化も進んでいます。新規開拓や生産性向上が成長をけん引しています。**[https://minkabu.jp/stock/5356/settlement][1]"
1418.T,インターライフホールディングス,スタンダード,4,2.5714285714285716,1.223398935157332,-0.010282776349614395,-0.07423067888184168,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"インターライフホールディングス（1418.T）の直近決算・見通しについては以下の3点に要約できます。

- **2025年2月期決算は増収増益を達成。**  
売上高169億円（前年同期比34.2％増）、営業利益8.75億円（同3.2倍）、純利益7.05億円（同1.8倍）と全主要項目で大きく増加しました[1][3][5]。

- **2026年2月期予想は減収増益。**  
売上高165億円（前期比2.6％減）を見込む一方、営業利益11億円（同25.6％増）、経常利益10.9億円（同24.6％増）と利益面は拡大する見通しです[5]。

- **受注・工事進捗が堅調、財務も安定。**  
内装工事・音響照明事業など大型案件の進捗や新規受注が伸び、純資産は46.31億円（前期比9.9％増）、負債も8.9％減少と財務体質の改善が確認されています[5][1]。"
1893.T,五洋建設,プライム,4,-0.30792402924212925,2.6488054098194813,0.3663581927054981,0.12822888389299575,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2–3Qの連続クリア未達,"五洋建設（1893.T）の直近決算および見通しについて、以下の3点に要約します。

- **2026年3月期の業績予想は、売上高7,270億円（前期比0.1%減）と微減見込み**[7]。
- **営業利益は395億円（前期比82.0%増）、経常利益は360億円（同91.1%増）と大幅な増益を見込んでいる**[1][7][3]。
- **当期純利益は25,000百万円（前年比約2倍）の増益予想となっており、業績の大きな回復が期待されている**[3][7]。"
1964.T,中外炉工業,プライム,4,0.7520420070011669,0.3808210118138653,-0.5341959334565619,0.20208333333333334,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"中外炉工業（1964.T）の直近決算・見通しについて、以下の3点に要約します。

- 2026年3月期第1四半期決算発表によると、営業利益・経常利益・純利益すべてが前年同期比で増加し、好調な業績推移を示している［5］。

- 会社は2026年3月期通期の業績見通しで、売上高2,070億円（前年同期比+2.9%）、営業利益151億円（+16.1%）、経常利益130億円（+30.0%）、当期純利益164億円（+17.1%）に上方修正している［1］。

- 受注状況も堅調で、今後も需要の高いエネルギー・環境分野を軸に成長戦略を継続すると見込まれている［5］。"
2286.T,林兼産業,スタンダード,4,0.49288061336254096,0.6975296066130026,21.869565217391305,-0.037570224719101125,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"以下は、日本株 **林兼産業(2286.T)** の直近決算および見通しを日本語で3点に要約します。

1. **売上高の見通し**: 2026年3月期の売上高は480億円と予想されており、前期比で約2.6%の減少が見込まれています[1][3]。

2. **営業利益の見通し**:営業利益も前期比で11.7%減少し、9億5,000万円と予想されています[3]。

3. **経常利益と純利益の見通し**: 経常利益は前期比15.7%減少し、11億5,000万円に、純利益は前期比24.5%減少し、8億円に下回ると予想されています[1][3]。"
