symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
1942.T,関電工,プライム,7,0.39509472894391306,0.32170714389206956,0.6521306432642722,0.2848196548298982,True,True,True,True,年率5–10%の安定成長は未達,"関電工（1942.T）の直近決算と見通しについて、要点を3つ日本語でまとめます。

- 2025年3月期の連結決算は**売上高6,718.8億円、純利益423.8億円と大幅な増収増益**となりました。前期比で売上高は12.3％増、純利益は55％増と大きく伸長しています[1][3]。

- **2026年3月期の会社予想は売上高7,030億円、純利益460億円と引き続き増収増益を見込んでおり、1株利益は225円の見通し**です。営業利益、経常利益も前期比8％前後の増加が見込まれています[3][1]。

- **アナリスト評価は「やや強気」が中心で、目標株価は4,800円に引き上げられています**。現在の株価は4,414円（2025年10月22日終値）で、直近の業績や今後の見通しを受けて強気な評価が続いています[2]。

【出典URL】
[1] https://minkabu.jp/stock/1942/settlement  
[2] https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report_pbr&bcode=1942  
[3] https://kabutan.jp/stock/finance?code=1942"
5575.T,Ｇｌｏｂｅｅ,グロース,7,0.2749999999999999,0.30113260588276947,0.2976190476190476,0.29201101928374656,True,True,True,True,年率5–10%の安定成長は未達,"5575.T（Globee）の直近決算および見通しについて、主なポイントを3点に要約します。

- **2025年5月期は増収増益**  
売上高163.7億円（前期比27.1%増）、営業利益41.1億円（同28.6%増）、経常利益40.8億円（同27.5%増）、純利益28.1億円（同24.2%増）と大幅な増収増益を記録しました。有料会員数も前期末10.1万人→11.7万人と増加し、価格改定も成長に寄与しました【https://finance.yahoo.co.jp/quote/5575.T/financials】【https://finance.matsui.co.jp/stock/5575/settlement/index】【https://minkabu.jp/stock/5575/settlement】。

- **新規サービス拡充が売上に貢献**  
AI英会話機能やアニメコンテンツなど新規サービスを導入し、サービス拡充が売上成長に寄与しました【https://finance.yahoo.co.jp/quote/5575.T/financials】。

- **2026年5月期は減益予想**  
2026年5月期は経常利益が前期比19.1％減の33億円の予想と、一転して減益見通しとなっています【https://finance.matsui.co.jp/stock/5575/settlement/index】【https://finance.yahoo.co.jp/quote/5575.T/financials】。"
1384.T,ホクリヨウ,スタンダード,6,-0.13601036269430056,0.20285271907012925,3.9185185185185185,0.3367533059735522,True,True,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満,"ホクリヨウ（証券コード:1384.T）の直近決算および見通しは、以下の3点に要約されます。

- **2025年3月期決算は、売上高1,939.7億円（前年同期比+2.6%）、営業利益192.5億円（-14.3%）、経常利益200.1億円（-13.6%）、純利益218.1億円（+31.7%）で着地**。[1][3][5]  
- **2026年3月期の会社予想は、売上高2,133億円（+10.0%）、営業利益292億円（+51.7%）、経常利益299億円（+49.4%）、純利益206億円（-5.5%）と、増収・増益を見込むものの純利益は減少を見通している**。[3][5][11]  
- **配当は前期より増配の予定で、2026年3月期は1株配当70円（据え置き予想）となっているほか、ROE上昇傾向で資本効率の改善が続いている**。[1][3][5]"
1885.T,東亜建設工業,プライム,6,0.20703547805171385,0.7421038759862564,1.5704800817160367,0.21954641103577274,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり,"- **東亜建設工業（1885）は、2026年3月期連結業績予想で売上高3,350億円(前期比+1.4％)増を見込んでいますが、営業利益は180億円（同-12.7％）、経常利益は175億円（同-12.8％）と減少が見込まれています**[3]。
- **次回の決算発表日は2025年11月11日予定です**[5]。
- **現時点（2025年10月）では、2025年3月期や9月期などの直近決算内容や具体的な見通しの変更に関する詳細な公式発表は、Yahoo!ファイナンスなどの主要決算情報サイトにも掲載されていません**[3][5]。"
5015.T,ビーピー・カストロール,スタンダード,6,0.20890410958904115,0.22496177476199453,0.5612244897959183,0.12721893491124261,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり,"- 2025年12月期の通期業績予想は、**売上高153.36億円（前期比12.3％増）・営業利益14.88億円（同9.9％増）・経常利益15.7億円（同11.1％増）・当期純利益10.06億円（同11.4％増）と、増収増益が見込まれています**[9]。

- 2025年12月期第2四半期累計（1-6月）の**経常利益は7.7億円で前年同期比5.8％減**となりましたが、下半期以降は増収・増益予想です[1][3][5]。

- 資本効率（ROE）は上昇傾向にあり、**PBR（株価純資産倍率）などのバリュエーション改善も期待されています**[3]。"
7318.T,セレンディップ・ホールディングス,グロース,6,0.23529411764705888,0.45538847721030895,1.8131313131313131,0.9452539550374688,True,False,True,True,年率5–10%の安定成長は未達; 直近2–3Qの連続クリア未達,"1. 2025年3月期決算は、売上高251.2億円（前年比27%増）、営業利益7.3億円（前年比53.9%増）、純利益は20.9億円（前年比303.1%増）と大幅な増収増益となりました［1］［3］［5］。

2. 2026年3月期通期業績予想では、売上高400億円（前期比59.2%増）、営業利益18億円（同145.2%増）、経常利益18.5億円（同151.7%増）と、更なる大幅成長を見込んでいますが、純利益は11億円と減少予想です（-47.3%）［3］［5］。

3. 2025年6月末時点の自己資本比率は24.8%と財務体質にはやや慎重さがうかがえる一方、一株当たり純資産も順調に増加しています［1］［3］。"
1418.T,インターライフホールディングス,スタンダード,4,2.5714285714285716,1.223398935157332,-0.010282776349614395,-0.07423067888184168,False,False,False,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"インターライフホールディングス（1418.T）の直近決算・見通しの要点は以下の3点です。

- 2026年2月期第2四半期では、**売上高が前年同期比9.3％増の89.17億円、営業利益が同104％増の9.14億円**と、大幅な増収増益になりました［5］。

- 通期業績予想では、**売上高が前期比2.6％減の165億円、営業利益が同25.6％増の11億円、経常利益が同24.6％増の10.9億円**を見込んでいます［3］。

- 今期は**増収・増益の中間決算となった一方、通期で売上高は減少予想**であり、前期の万博関連案件の反動によるものとみられています［9］。"
1814.T,大末建設,プライム,4,1.3158551810237205,0.3832416277433317,0.4398563734290844,0.07853876689613587,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし,"- **2026年3月期第1四半期は売上高214.64億円（前年同期比7.9％増）、営業利益7.92億円（同52.2％増）と増収増益を達成**。受注高も堅調に推移している［3］。
- **2026年3月期の通期業績予想は、売上高を従来の964億円から1010億円（前期比13.4％増）へと上方修正**。業績伸長を好感し株価も大幅高［7］。
- **次回決算発表は2025年11月6日を予定し、今期も持続的な業績拡大が見込まれる**［5］。"
1815.T,鉄建建設,プライム,4,0.32835820895522394,0.7708052674805288,2.5035335689045937,0.007104432893751277,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"1. **2025年3月期の決算は、売上高1,851億円（前年比微増）、営業利益34.6億円・経常利益30.3億円となり、最終利益は34.3億円で純利益率や営業利益率も前年同期比で持ち直し傾向を見せています**[1][5][7]。

2. **2026年3月期の会社予想は売上高1,780億円（前期比-3.8%）と減収見込みですが、最終利益は36億円（前期比+5.0%）に増益を見込むなど利益率の改善と増配（1株配当130円 → 前期122円）を計画しています**[5][1][7]。

3. **直近2026年3月期第1四半期は、土木工事および不動産事業の利益率向上により経常利益が前年同期比3.5倍の19.8億円と大幅増益となり、業績成長と収益性の改善が顕著です**[3][7][9]。"
1893.T,五洋建設,プライム,4,-0.30792402924212925,2.6488054098194813,0.3663581927054981,0.12822888389299575,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2–3Qの連続クリア未達,"1. **2025年3月期決算では、売上高が前年比18%増の7,274.9億円と過去最高を更新した一方、純利益は32%減の124.6億円となりました**[1][3][5]。

2. **2026年3月期の会社予想では、売上高は7,270億円（前年並み）、営業利益395億円（82%増）、経常利益360億円（91%増）、純利益250億円（約2倍）と大幅な利益増を計画しています**[5][9]。

3. **利益率の改善を背景に増配も予想されており、1株配当は前期24円から今期34円へ引き上げが計画されています**[5]。"
