symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
1723.T,日本電技,スタンダード,7,0.4716951296647691,0.42040806537674125,0.6242496998799519,0.2859105480079377,True,True,True,True,年率5–10%の安定成長は未達,"日本電技(1723)の直近決算と見通しを3点に要約します。

**1. 2025年3月期の決算実績：大幅な増益**
売上高は430.6億円、営業利益は91.2億円、純利益は64.14億円となり、前期比で増収・増益を達成しました。特に純利益は前期の46.72億円から37.4％増加し、1株当たり利益も402.83円に達しました。[1][3]

**2. 2026年3月期の業績予想：緩やかな成長**
売上高435.0億円（前期比1.0％増）、営業利益92.0億円（同0.9％増）、純利益64.5億円（同0.6％増）を見込んでいます。成長ペースは鈍化するものの、引き続き増益基調を予想しています。[3][5]

**3. 経営指標の向上：収益性と財務健全性が強化**
ROE（自己資本利益率）は14.26％から17.35％に上昇し、営業キャッシュフローは42.72億円から81.35億円へと大幅に増加するなど、企業の収益性と財務体質が改善しています。[1]

※次回決算発表は2025年11月4日の予定です。[7]"
1942.T,関電工,プライム,7,0.39509472894391306,0.32170714389206956,0.6521306432642722,0.2848196548298982,True,True,True,True,年率5–10%の安定成長は未達,"関電工（1942）の直近決算と見通しを3点に要約します。

**1. 2025年3月期の強い業績達成**
2025年3月期は売上高671,888百万円、営業利益58,326百万円、純利益42,380百万円を達成し、前期比でそれぞれ12.3%、42.5%、55.0%の大幅増益となりました[1]。1株当たり利益も207.35円と前期の133.80円から大幅に増加しています[1]。

**2. 2026年3月期の継続的成長見通し**
会社予想では2026年3月期の売上高703,000百万円（前期比4.6%増）、営業利益63,000百万円（同8.0%増）、純利益46,000百万円（同8.5%増）を見込んでおり、持続的な成長が期待されています[3]。1株当たり利益も225.0円の予想となっています[3]。

**3. 現在の株価評価と今後の決算発表予定**
2025年10月29日時点の株価は4,885円で、理論株価（PBR基準）3,961円に対してPBR2.68倍で取引されています[2]。次回の中間決算発表は2025年10月31日の予定となっています[2]。"
1965.T,テクノ菱和,スタンダード,7,0.5586758707248196,0.6712522429605854,1.8430034129692834,0.2653855659911023,True,True,True,True,年率5–10%の安定成長は未達,"株式会社テクノ菱和（1965.T）の直近決算・今期見通しの要約は以下の3点です。

- **2026年3月期の業績予想は、売上高900億円（前期比6.9％増）、営業利益101億円（同4.9％増）、経常利益104億円（同4.7％増）、親会社株主に帰属する当期純利益は55億円（同5.8％増）と堅調な増収増益を見込んでいます。**［https://finance.yahoo.co.jp/quote/1965.T/financials］

- **建設・設備向けの受注が堅調に推移しており、業績拡大の主因となっています。特に省エネ提案や技術力強化による受注拡大が反映されています。**［https://finance.yahoo.co.jp/quote/1965.T］

- **次回決算発表は2025年11月7日予定であり、今後も安定した業績管理への取り組みが続く見通しです。**［https://finance.yahoo.co.jp/quote/1965.T］"
1969.T,高砂熱学工業,プライム,7,0.33728489483747603,0.44772045507147706,2.747766323024055,0.33785415039409217,True,True,True,True,年率5–10%の安定成長は未達,"# 日本株 1969.T（高砂熱学工業）の直近決算・見通し

1. **2026年3月期第1四半期の大幅な増収増益**
   2026年3月期第1四半期は、産業設備分野の大型案件進捗により売上高が33.8%増の942億円、営業利益が433.1%増の101億円と大幅な増収増益を達成しています。[5]

2. **中期経営計画2026の目標経営指標を引き上げ**
   同社は2025年5月13日に中期経営計画2026における目標経営指標の一部を見直し、引き上げを発表しています。[11]

3. **次回決算発表は2025年11月14日予定**
   次回の決算発表日は2025年11月14日の予定となっており、投資家からの関心が高まっています。[3]"
1980.T,ダイダン,プライム,7,0.9700453096157073,0.5899325279970589,3.736941176470588,0.3569543147208122,True,True,True,True,年率5–10%の安定成長は未達,"ダイダン株式会社（1980.T）の直近決算・見通しについて、要点は以下の通りです。

- **2026年3月期第1四半期は、完成工事高が前年同期比35.7%増の601.47億円、営業利益は462.5%増の97.03億円と、大幅な増収増益を達成しました。** [3]

- **2025年3月期通期では、売上高2,627億円、営業利益413億円、経常利益230億円、当期純利益234億円となり、いずれも対前年で増加しています。営業利益率は15.74%と高水準です。** [5]

- **次回の決算発表は2025年11月7日を予定しており、さらなる業績動向や見通しが注目されています。** [7]"
1811.T,錢高組,スタンダード,5,0.022462896109105568,0.3320855049700602,2.121245828698554,0.2237056703963588,True,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2–3Qの連続クリア未達,"錢高組（1811.T）の直近決算および見通しについて、最新情報を以下の3点に要約します。

- 2026年3月期第1四半期（2025年4-6月）は**売上高322.63億円（前年同期比+22.4%）・営業利益21.03億円（前年同期は0.53億円）と大幅増益**となっています［5］。

- 2025年3月期の本決算（5月発表）は**売上高1206.6億円、純利益35.04億円**と、前期（2024年3月期：売上高1209.8億円、純利益27.37億円）と比べて**純利益が大きく増加**しています［3］。

- 2025年2月時点の業績予想修正では**売上高を▲13億円下方修正（-1.0%）**したものの、足元での利益伸長や新規案件も堅調で、**今後も業績は堅調な見通し**とされています［1］。"
1832.T,北海電工,札証,5,0.20355731225296436,0.5896449145506824,0.4928684627575277,0.04503337005118901,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"以下は、日本株 **北海電工（1832.T）** の直近の決算および見通しの要約です。

1. **売上高と営業利益の見通し**: 北海電工の2025年3月期の売上高は68.9億円で、前期比で増加しましたが、今期は676億円に減少する見込みです。また、営業利益も前期の34.8億円から27.2億円に減少する予想です[2][6]。

2. **収益性と安定性**: 北海電工は、前期に増益を記録し、ROEも上昇傾向にあります。これは、競争力の維持と徹底したコスト管理によるものとされています。また、自己資本率も改善しています[2]。

3. **成長性と将来展望**: 北海電工は、過去の業績で安定成長を示しており、今後も成長が期待されています。ただし、短期的には売上高と利益が減少する見込みです[2][4]。"
1944.T,きんでん,プライム,5,0.40372319603323037,0.26645421133703606,1.4073121965152813,0.09205320517488289,False,False,True,True,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"以下は、日本株 **1944.T（きんでん）** の直近の決算および見通しの要約です。

1. **決算発表と業績の改善**: 2026年3月期第2四半期累計（4～9月）の連結経常利益は前年同期比2.4倍の340億円に急拡大しました。これにより、通期の経常利益予想が従来の700億円から865億円に上方修正されました[2][3]。

2. **売上高と営業利益の増加**: 同中間期の完成工事高は3,213億円（前年同期比7.8%増）、営業利益は318億円（同147.6%増）と大幅な増収増益を達成しました[3]。

3. **配当予想の増額**: 業績好調に伴い、今期の年間配当が従来計画の100円から120円に増額修正されました[2][5]。"
4187.T,大阪有機化学工業,プライム,5,0.22594789785916936,-0.1358588169233682,0.33827893175074186,0.12415377176015474,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満,"1. 2025年11月期第3四半期累計（24年12月～25年8月）の業績は、売上高266億9900万円（前年同期比12.3％増）、営業利益46億3100万円（同54.5％増）、経常利益48億4400万円（同57.9％増）、純利益34億3500万円（同22.1％増）と大幅な増収増益となりました。電子材料事業・半導体材料グループの伸長が主な要因です【[3](https://finance.yahoo.co.jp/quote/4187.T/financials)】【[1](https://finance.matsui.co.jp/stock/4187/settlement/index)】。

2. 2025年11月期通期業績予想は売上高340億円（前期比4.0％増）、営業利益50億円（同8.5％増）、経常利益52億円（同9.4％増）、純利益35億円（同8.4％増）と、控えめながらも増収増益を見込んでいます【[3](https://finance.yahoo.co.jp/quote/4187.T/financials)】【[5](https://finance.yahoo.co.jp/quote/4187.T/performance)】。

3. 業績好調を背景に株価も堅調で、2025年10月24日時点の株価は3,725円。アナリストによる目標株価平均は4,038円と現状株価より若干の上昇余地が評価されており、レーティングも「強気」となっています【[2](https://kabuyoho.jp/sp/reportTarget?bcode=4187)】。"
9271.T,和心,グロース,5,34.36363636363637,,0.6271186440677966,0.28547008547008546,True,True,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満,"1. 2025年12月期第2四半期（1-6月）累計の経常利益は、前年同期比約50％増の2.6億円と大幅な増益を記録【[1]】【[3]】【[5]】。

2. 通期業績予想は、売上高28億円（前期比33.7％増）、営業利益5.2億円（同25.0％増）、経常利益5.1億円（同31.1％増）、当期純利益5億円（同25.6％増）と、全項目で2桁増収増益を見込む【[5]】【[13]】。

3. 増収増益の背景にはインバウンド需要の回復や新規出店の効果があり、会社予想に対する経常利益進捗率も第2四半期時点で約52％と順調に推移している【[7]】【[9]】。"
